750,671,940
751,2422,1661
752,2424,2423
753,551,992
754,2429,2430
755,1085,1388
756,2086,379
757,1500,1741
758,681,1341
759,2434,2435
760,584,2013
761,701,964
762,1152,2438
763,1088,1800
764,2362,372
765,1551,1756
766,2409,1195
767,1725,2441
768,470,2446
769,58,2447
770,156,574
771,250,2346
772,1307,2449
773,335,1861
774,516,244
775,532,533
776,575,413
777,120,531
778,2455,279
779,2456,570
780,1436,283
781,2061,1199
782,1551,2329
783,2460,2459
784,64,1768
785,2463,2464
786,1066,1373
787,62,336
788,578,906
789,2467,1661
790,1152,2117
791,572,1021
792,175,244
793,2337,380
794,224,2472
795,1521,2298
796,104,1340
797,1087,2146
798,1435,120
799,2332,126
800,983,1537
801,277,2483
802,633,1383
803,2484,851
804,2485,622
805,1626,2486
806,1282,1668
807,234,1397
808,153,2487
809,2489,570
810,163,1500
811,1474,189
812,210,2425
813,2126,1141
814,2350,422
815,1089,2502
816,201,320
817,2505,1791
818,1590,1565
819,1207,1807
820,187,1915
821,160,2509
822,989,403
823,570,379
824,2515,2516
825,2493,1572
826,120,499
827,644,201
828,136,13
829,2335,1068
830,277,2524
831,1853,2525
832,1004,1960
833,2529,1222
834,1478,104
835,2132
836,479,1531
837,1112,889
838,2531,869
839,2532,2533
840,1721,1668
841,639,897
842,2342,1561
843,2534,714
844,2538,2537
845,195,2541
846,2230,422
847,1850,8
848,581,2542
849,552,1423
850,777,244
851,2546,2545
852,391,941
853,225,679
854,2548,79
855,2188,2187
856,541,390
857,769,2482
858,224,369
859,320,2559
860,317,1330
861,631,1231
862,2265,544
863,1482,1483
864,2060,244
865,2116,847
866,2184,233
867,2568,1152
868,192,2451
869,570,205
870,1856,314
871,210,1088
872,372,2499
873,1829,1315
874,164,1245
875,66,2575
876,284,2577
877,2442,2448
878,2144,498
879,245,270
880,2579,2379
881,812,52
882,1240,576
883,2514,44
884,58,2340
885,1317,741
886,2502,851
887,1744,251
888,1941,163
889,1851,1161
890,498,1035
891,2594,2593
892,1911,1270
893,2589,23
894,132,2598
895,2540,1332
896,240,2601
897,2602,1387
898,2415,561
899,448,2604
900,2605,508
901,2591,2607
902,811,2608
903,855,1952
904,188,1411
905,283,382
906,1815,925
907,724,2353
908,132,2614
909,1936,651
910,120,128
911,2255,658
912,198,1166
913,438,391
914,2619,1453
915,2623,2622
916,2407,2499
917,1069,1007
918,2367,1089
919,1565,2408
920,70,1082
921,183,2224
922,1217,1721
923,2627,2626
924,531,1089
925,244,1005
926,1215,1776
927,2634,672
928,95,1269
929,2637,1252
930,250,892
931,2282,2640
932,2046,507
933,1306,32
934,120,2642
935,201,1558
936,372,2645
937,672,2272
938,2314,901
939,89,2160
940,813,686
941,638,2436
942,1989,2212
943,984,2093
944,295,208
945,320,1027
946,42,117
947,1736,438
948,2654,1282
949,755,2276
950,147,146
951,1111,2512
952,1319,1132
953,320,1271
954,221,2658
955,456,225
956,376,676
957,235,2214
958,2458,38
959,2353,212
960,2666,828
961,339,2669
962,1816,2671
963,893,1716
964,649,599
965,263,2168
966,478,2524
967,120,283
968,151,1451
969,2312,2038
970,219,1261
971,1406,2273
972,278,2675
973,664,2445
974,2677,1152
975,439,541
976,379,201
977,2546,1464
978,1128,201
979,530,1502
980,1391,1537
981,2161,376
982,400,538
983,2543,984
984,404,381
985,2685,802
986,194,1070
987,732,3
988,968,2689
989,497,745
990,2671,28
991,1908,532
992,1476,2690
993,1766,52
994,1909,201
995,2694,2321
996,1449,153
997,1818,222
998,126,328
999,2361,1557
1000,218,173
1001,1017,428
1002,61,1781
1003,1751,621
1004,1374,470
1005,2114,2574
1006,1923,214
1007,2581,1198
1008,877,2699
1009,2017,551
1010,2700,2611
1011,598,2703
1012,210,127
1013,1546,1962
1014,1365,339
1015,404,2580
1016,75,2560
1017,219,941
1018,2531,382
1019,2295,2700
1020,1089,1654
1021,2702,2712
1022,1167,2713
1023,2281,120
1024,132,2715
1025,458,2247
1026,840,108
1027,396,733
1028,2719,209
1029,1068,258
1030,1366,2721
1031,2073,325
1032,132,1034
1033,18,460
1034,1289,1245
1035,1247,106
1036,398,214
1037,137,390
1038,2183,950
1039,2141,106
1040,657
1041,2354,2577
1042,1701,1712
1043,834,52
1044,210,977
1045,954,1687
1046,1408,379
1047,2322,1699
1048,2550,599
1049,1172,96
1050,2528,2731
1051,579,111
1052,598,1364
1053,320,293
1054,2221,1308
1055,136,1772
1056,2334,772
1057,2735,1537
1058,1602,2431
1059,1055,376
1060,1223,224
1061,2697,1542
1062,224,2432
1063,2737,372
1064,1760,1151
1065,66,2738
1066,481,381
1067,1801,2740
1068,391,581
1069,1335,1285
1070,2117,235
1071,1751
1072,1335,377
1073,595,1018
1074,1105,214
1075,699,2741
1076,1167,27
1077,646,1040
1078,66,952
1079,2744,1122
1080,2746,1558
1081,670,1193
1082,1288,874
1083,1565,346
1084,18,458
1085,842,1084
1086,2748,379
1087,27,871
1088,258,1948
1089,2750,2749
1090,2751,2752
1091,1044,1694
1092,1499,2753
1093,1667,1082
1094,1097,2315
1095,314,15
1096,244,258
1097,2522,2756
1098,223,1496
1099,2759,1512
1100,2762,335
1101,1508,308
1102,2148,2764
1103,1088,868
1104,1068,2471
1105,302,2061
1106,2000,453
1107,120,1995
1108,1457,1783
1109,378,277
1110,845,595
1111,2554,1605
1112,320,1493
1113,58,1657
1114,779,1375
1115,841,1183
1116,2141,132
1117,2769,336
1118,1238,163
1119,1386,2729
1120,453,409
1121,1152,1449
1122,135,163
1123,224,75
1124,66,1681
1125,1211,546
1126,579,2554
1127,2726,438
1128,828,207
1129,2775,2762
1130,210,2776
1131,1316,51
1132,245,2729
1133,1528,237
1134,250,312
1135,2780,1501
1136,235,2781
1137,104,1558
1138,531,1757
1139,530,532
1140,1404,1831
1141,61,279
1142,2787,1560
1143,438,92
1144,2788,1003
1145,669,945
1146,2345,2739
1147,89,1974
1148,383,320
1149,111,2793
1150,768,1332
1151,337,338
1152,681,1272
1153,2176,426
1154,2796,1581
1155,2797,949
1156,1238,85
1157,151,225
1158,239,2798
1159,671,2312
1160,211,1280
1161,462,1291
1162,1484,214
1163,2799,2058
1164,590,2659
1165,2801,1556
1166,978,588
1167,1547,2159
1168,991,580
1169,2676,2651
1170,283,970
1171,141,353
1172,2727,57
1173,2804,2664
1174,699,2806
1175,2743,1216
1176,2573,475
1177,1829,1089
1178,2058,153
1179,1764,104
1180,1779,984
1181,66,1656
1182,794,189
1183,1088,813
1184,1586,643
1185,58,61
1186,794,1566
1187,2086,1994
1188,1008,2601
1189,1574,867
1190,1011,464
1191,470,1949
1192,2815,27
1193,2473,2816
1194,1305,2818
1195,689,498
1196,201,1082
1197,1551,2534
1198,2776,2820
1199,670,573
1200,2083,514
1201,678,2407
1202,620,2256
1203,132,214
1204,2710,161
1205,1576,2823
1206,2824,890
1207,2156,1718
1208,2802,802
1209,189,1034
1210,2828,554,563,560
1211,1084,1518
1212,624,1871
1213,1338,2831
1214,481,644
1215,1837,943
1216,1408,318
1217,95,1252
1218,1748,2834
1219,2588,2145
1220,336,2367
1221,1279,127
1222,163,1729
1223,2840,171
1224,239,336
1225,238,277
1226,1282,20
1227,1622,2842
1228,163,734
1229,1639,1122
1230,894,700
1231,1700,2116
1232,2844,2746
1233,286,358
1234,1604,1605
1235,462,2846
1236,1134,2155
1237,225,1609
1238,1649,2847
1239,457,1351
1240,2848,2172
1241,440,2717
1242,767,62
1243,1089,141
1244,2774,742
1245,1449,2362
1246,1411,1579
1247,1365,2851
1248,2294,1608
1249,1704,803
1250,679,2345
1251,2857,105
1252,2307,275
1253,201,880
1254,2399,2859
1255,58,2608
1256,874,1287
1257,1001,2064
1258,126,600
1259,1729,1239
1260,2564,2565
1261,2308,1157
1262,2861,1645
1263,2862,576
1264,2693,1693
1265,638,1629
1266,779,2342
1267,543,2633
1268,1772,2370
1269,1225,2868
1270,244,2476
1271,319,2307
1272,2002,2719
1273,113,1852
1274,385,2660
1275,104,1510
1276,1216,1558
1277,532,2869
1278,150,2115
1279,1012,490
1280,1510,96
1281,162,737
1282,1668,2490
1283,1363,618
1284,201,1161
1285,1609,238
1286,2832,368
1287,137,167
1288,1270,897
1289,783,7
1290,674,237
1291,2652,1295
1292,2776,1789
1293,163,2874
1294,2141,2730
1295,214,358
1296,409,2876
1297,1326,1825
1298,2613,2283
1299,2334,1082
1300,1411,2836
1301,2635,401
1302,2331,2675
1303,267,2140
1304,1588,1565
1305,973,325
1306,37,2043
1307,1252,1209
1308,2788,1397
1309,2508,792
1310,142,504
1311,201,58
1312,2018,1416
1313,66,2554
1314,1914,1032
1315,2240,1670
1316,858,2429
1317,1735,737
1318,1528,2833
1319,1876,1684
1320,2880,2662
1321,958,2825
1322,752,2435
1323,2353,2368
1324,113,136
1325,1660,1276
1326,1870,148
1327,1822,46
1328,541,2884
1329,1162,2426
1330,852,369
1331,2887,2357
1332,471,588
1333,2536,593
1334,1119,61
1335,1366,2634
1336,1757,338
1337,1612,1730
1338,189,2893
1339,2894,1794
1340,1579,1369
1341,451,43
1342,2478,626
1343,1919,45
1344,793,2238
1345,1088,1890
1346,80,1151
1347,986,1447
1348,460,137
1349,593,682
1350,1383,728
1351,2711,2402
1352,1120,2426
1353,398,98
1354,1916,278
1355,649,283
1356,66,2591
1357,879,420
1358,779,2906
1359,132,1733
1360,1286,1056
1361,2909,1449
1362,320,1954
1363,2480,52
1364,1125,2910
1365,2129,403
1366,1089,1121
1367,595,2535
1368,1821,789
1369,48,1953
1370,2297,1393
1371,1570,1558
1372,2379,391
1373,2200,304
1374,391,993
1375,2837,2917
1376,638,1115
1377,2644,27
1378,1476,671
1379,244,84
1380,2457,625
1381,1731,2919
1382,243,904
1383,1366,242
1384,258,1774
1385,20,2894
1386,2921,2922
1387,1420,1268
1388,1087,1305
1389,2765,1341
1390,2926,1049
1391,1116,152
1392,163,2228
1393,934,777
1394,1582,1925
1395,89,251
1396,187,1715
1397,304,125
1398,2177,1967
1399,1703,1314
1400,2890,596
1401,1638,2931
1402,2073,984
1403,2334,2785
1404,1535,606
1405,429,501
1406,2259,2230
1407,2487,2552
1408,336,1610
1409,397,7
1410,66,2502
1411,303,2935
1412,2102,2937
1413,1064,1799
1414,589,445
1415,1664,2061
1416,2939,43
1417,1212,2940
1418,2066,370
1419,2784,2546
1420,2943,150
1421,2944,1976
1422,1748,1994
1423,2945,429
1424,2796,201
1425,469,235
1426,304,314
1427,2947,177
1428,309,671
1429,982,258
1430,156,219
1431,1891,1726
1432,867,239
1433,188,2948
1434,2347,2081
1435,1567,966
1436,132,579
1437,75,819
1438,1776,83
1439,780,1221
1440,25,764
1441,624,2024
1442,2488,2600
1443,1602,570
1444,1088,1132
1445,1217,1642
1446,160,1827
1447,638,163
1448,480,1772
1449,66,118
1450,310,522
1451,2436,1918
1452,1443,1848
1453,1528,1814
1454,2752,1777
1455,1039,2162
1456,2813,277
1457,622,1656
1458,635,401
1459,610,282
1460,250,1819
1461,245,2704
1462,106,2659
1463,2953,2458
1464,1268,120
1465,1258,1025
1466,677,2955
1467,2956,585
1468,1959,1259
1469,1579,2957
1470,900,794
1471,1208,2907
1472,2751,910
1473,2348,1390
1474,1537,201
1475,1829,2837
1476,142,530
1477,376,2531
1478,1152,2399
1479,845,858
1480,1952,1118
1481,106,2087
1482,2921,159
1483,962,90
1484,378,2962
1485,1030,2605
1486,2851,1159
1487,2612,399
1488,470,401
1489,2963,867
1490,1889,856
1491,10,475
1492,593,582
1493,244,201
1494,1579,1376
1495,59,2965
1496,946,1026
1497,250,840
1498,320,1994
1499,58,1223
1500,410,390
1501,2502,2968
1502,136,557
1503,995,7
1504,2709,2970
1505,167,391
1506,1863,2152
1507,13,349
1508,768,115
1509,191,2396
1510,1139,581
1511,2148,1546
1512,794,903
1513,2932,2925
1514,592,867
1515,1949,2821
1516,2923,1810
1517,250,2975
1518,225,277
1519,2057,1801
1520,856,2977
1521,2643,307
1522,1581,1727
1523,1342,1087
1524,1160,59
1525,102,103
1526,2834,2978
1527,410,409
1528,1499,2981
1529,1648,184
1530,2557,1190
1531,2984,1292
1532,2521,2087
1533,2887,2372
1534,1361,1181
1535,1290,1824
1536,1135,2112
1537,498,896
1538,66,1433
1539,2531,530
1540,1597,317
1541,599,495
1542,1782,1160
1543,2733,766
1544,248,359
1545,1115,2262
1546,350,526
1547,244,2942
1548,2238,177
1549,851,395
1550,210,779
1551,2927,816
1552,2338,1412
1553,1744,625
1554,1881,32
1555,1768,346
1556,381,2555
1557,391,111
1558,59,2990
1559,1016,2991
1560,420,2204
1561,933,301
1562,416,336
1563,2954,1948
1564,2533,2532
1565,766,118
1566,493,2437
1567,1008,1576
1568,2994,1480
1569,1197,1030
1570,2252,2747
1571,598,2110
1572,244,1931
1573,110,562
1574,106,107
1575,67,1309
1576,1248,2996
1577,1930,114
1578,565,558
1579,2818,2692
1580,2823,447
1581,1136,163
1582,737,132
1583,2149,1703
1584,2998,1373
1585,2387,2167
1586,20,2669
1587,2648,2736
1588,2452,2449
1589,2946,2279
1590,2942,2043
1591,2925,2470
1592,779,1759
1593,219,3001
1594,104,2782
1595,897,2724
1596,581,3002
1597,2200,1086
1598,941,468
1599,1980,2236
1600,163,2618
1601,2673,1451
1602,2671,1223
1603,343,593
1604,625,1701
1605,2141,850
1606,245,833
1607,320,929
1608,1988,32
1609,1369,981
1610,2855,147
1611,1870,1677
1612,240,145
1613,163,2141
1614,27,1014
1615,794,2878
1616,686,23
1617,263,1601
1618,2827,2515
1619,1768,593
1620,1848,135
1621,2268,1990
1622,250,61
1623,668,845
1624,622,1585
1625,697,372
1626,638,378
1627,2471,543
1628,1809,2129
1629,2758,57
1630,1773,2234
1631,2483,874
1632,1742,2596
1633,2601,108
1634,373,1453
1635,386,294
1636,136,336
1637,136,1258
1638,729,1028
1639,1299,456
1640,1142,1404
1641,674,1230
1642,1591,2292
1643,313,2817
1644,156,149
1645,472,2716
1646,1626,270
1647,2679,3014
1648,280,1680
1649,1361,219
1650,616,937
1651,3015,794
1652,250,2175
1653,238,758
1654,1389,526
1655,2151,495
1656,3019,1579
1657,3020,120
1658,1872,1449
1659,406,2222
1660,485,484
1661,364,2385
1662,2957,2667
1663,496,2558
1664,1238,36
1665,240,1458
1666,159,1918
1667,2522,2397
1668,2805,391
1669,17,1087
1670,1575,1631
1671,2894,625
1672,1457,1082
1673,1513,1820
1674,1242,878
1675,3023,2502
1676,599,495
1677,189,2504
1678,1653,3025
1679,1242,1043
1680,2928,2152
1681,456,1232
1682,2354,1132
1683,2824,2465
1684,576,551
1685,1476,697
1686,26,397
1687,1183,3003
1688,2359,504
1689,120,72
1690,244,840
1691,1528,1425
1692,3029,1558
1693,2208,235
1694,2402,409
1695,874,802
1696,692,2205
1697,2320,743
1698,277,2968
1699,1707,2554
1700,224,1797
1701,1054,2547
1702,1405,2282
1703,2734,597
1704,1284,679
1705,1340,102
1706,2287,1948
1707,1883,639
1708,377,717
1709,356,649
1710,120,1349
1711,1779,15
1712,1624,2141
1713,878,818
1714,486,1103
1715,1582,2090
1716,2125,1001
1717,851,26
1718,1843,2945
1719,1253,330
1720,623,949
1721,893,2473
1722,58,1223
1723,61,235
1724,1049,994
1725,163,513
1726,1226,401
1727,2916,2189
1728,166,79
1729,59,2013
1730,1674,165
1731,2285,2331
1732,1017,304
1733,429,237
1734,1424,1688
1735,64,953
1736,95,797
1737,2709,206
1738,163,2179
1739,2402,109
1740,131,2230
1741,296,2762
1742,2231,2991
1743,2783,1709
1744,3038,644
1745,277,462
1746,2168,118
1747,2141,2488
1748,404,2890
1749,1504,926
1750,468,2709
1751,1406,2255
1752,1763,500
1753,81,210
1754,16,75
1755,2399,1182
1756,1084,58
1757,2335,2251
1758,1322,324
1759,163,826
1760,2065,1190
1761,1226,2985
1762,115,2366
1763,390,397
1764,2597,1721
1765,85,107
1766,373,3042
1767,498,403
1768,2290,2868
1769,503,502
1770,187,671
1771,2948,66
1772,1290,1196
1773,701,62
1774,1310,2873
1775,3044,652
1776,1290,32
1777,2535,365
1778,973,724
1779,2237,2729
1780,2691,3040
1781,1539,1459
1782,1904,320
1783,1397,104
1784,391,195
1785,2948,2787
1786,1984,1525
1787,2605,2059
1788,2087,1984
1789,193,55
1790,2392,2442
1791,997,2748
1792,657,237
1793,2883,1758
1794,64,1060
1795,2511,2258
1796,1525,359
1797,2454,194
1798,1645,532
1799,429,403
1800,89,2672
1801,120,1505
1802,1340,349
1803,277,532
1804,1849,2410
1805,1565,1278
1806,3049,2454
1807,935,1906
1808,1671,1704
1809,1602,278
1810,106,297
1811,2965,163
1812,1708,46
1813,2332,1825
1814,89,1631
1815,252,282
1816,747,1012
1817,453,868
1818,1619,1130
1819,874,376
1820,2166,1767
1821,66,3011
1822,277,1574
1823,1406,277
1824,568,2401
1825,136,135
1826,2639,2874
1827,2853,319
1828,383,473
1829,66,111
1830,120,1087
1831,1411,1725
1832,555,10
1833,3056,1001
1834,900,187
1835,120,2459
1836,628,2263
1837,845,1219
1838,102,2457
1839,593,1769
1840,359,2062
1841,216,577
1842,1084,34
1843,272,2366
1844,26,999
1845,210,692
1846,1046,839
1847,802,1085
1848,913,2901
1849,1150,2209
1850,315,258
1851,61,2495
1852,3059,3060
1853,177,897
1854,1543,163
1855,3061,1714
1856,2337,400
1857,1254,1914
1858,2966,780
1859,919,518
1860,1008,1525
1861,331,1113
1862,2319,1859
1863,61,235
1864,1595,1486
1865,2090,1451
1866,2844,820
1867,951,2087
1868,568,569
1869,61,1937
1870,127,283
1871,1478,1351
1872,628,2830
1873,1825,310
1874,1617,1364
1875,887,2691
1876,1039,1456
1877,1138,3064
1878,3066,2674
